seed,fold,model,acc,macro_f1,event_f1,event_prec,event_rec
0,2,abl_char_tb_bk,0.7539267015706806,0.6871281293404865,0.8657534246575342,0.8729281767955801,0.8586956521739131
0,3,base_majority,0.3228621291448517,0.09762532981530343,0.48812664907651715,0.3228621291448517,1.0
0,3,base_random,0.18324607329842932,0.16731814252525273,0.21782178217821782,0.2796610169491525,0.1783783783783784
0,3,base_keyword,0.32111692844677137,0.17215686274509806,0.5,0.5027322404371585,0.4972972972972973
0,3,proposed_char_tb,0.7661431064572426,0.7110401378667606,0.8502673796791443,0.8412698412698413,0.8594594594594595
0,3,proposed@산업,0.8492462311557789,0.7921054049049807,0.9130434782608695,,
0,3,proposed@안보,0.6758241758241759,0.564518397204935,0.4444444444444444,,
0,3,proposed@비CBRN,0.765625,0.6881697697507644,0.8466257668711656,,
0,3,abl_char_title,0.7609075043630017,0.7024081820692656,0.8517520215633423,0.8494623655913979,0.8540540540540541
0,3,abl_word_tb,0.7539267015706806,0.6864113481137202,0.8713910761154856,0.8469387755102041,0.8972972972972973
0,3,abl_char_tb_bk,0.7783595113438045,0.7205101816672558,0.8571428571428571,0.8548387096774194,0.8594594594594595
0,4,base_majority,0.3228621291448517,0.09762532981530343,0.48812664907651715,0.3228621291448517,1.0
0,4,base_random,0.225130890052356,0.20549018351334541,0.28668941979522183,0.3888888888888889,0.22702702702702704
0,4,base_keyword,0.31413612565445026,0.16943790221367727,0.5041095890410959,0.5111111111111111,0.4972972972972973
0,4,proposed_char_tb,0.7609075043630017,0.7037810005082712,0.8534031413612565,0.8274111675126904,0.8810810810810811
0,4,proposed@산업,0.8522167487684729,0.7770634566269579,0.9265536723163842,,
0,4,proposed@안보,0.7005649717514124,0.5440716326832657,0.5333333333333333,,
0,4,proposed@비CBRN,0.7202072538860104,0.6546461879064618,0.8342857142857143,,
0,4,abl_char_title,0.7137870855148342,0.646559764901904,0.7923497267759563,0.8011049723756906,0.7837837837837838
